,num_buildings,num_destinations,trace_strength,agents_vision_angle,agent_vision_samples,Run,Avg_raster_value
2626,82,9,24,51.328125,13,106.0,63.915584703327866
2627,82,9,24,51.328125,8,107.0,57.21908454859648
2628,82,7,12,35.859375,7,108.0,87.01460246963427
2629,57,7,12,35.859375,7,109.0,197.8734516325827
2630,82,6,12,35.859375,7,110.0,207.84717576891592
2631,82,7,69,35.859375,7,111.0,222.11373442575265
2632,82,7,12,10.078125,7,112.0,206.4234893938678
2633,82,7,12,35.859375,14,113.0,91.36639221556887
2634,82,6,69,10.078125,14,114.0,203.46068711723834
2635,57,7,69,10.078125,14,115.0,90.1753415415753
2636,57,6,12,10.078125,14,116.0,128.749243697479
2637,57,6,69,35.859375,14,117.0,221.89054479629033
2638,57,6,69,10.078125,7,118.0,122.73998122396291
2639,57,6,69,10.078125,14,119.0,88.5878552097429
2640,54,6,52,61.640625,6,0.0,116.83179021388807
2641,98,6,52,61.640625,6,1.0,280.6492648356914
2642,54,6,52,61.640625,6,2.0,135.90619408970326
2643,54,6,85,61.640625,6,3.0,258.3216627795308
2644,54,6,52,46.171875,6,4.0,138.64394205864483
2645,54,6,52,61.640625,4,5.0,134.96723251829934
2646,54,6,85,46.171875,4,6.0,235.20283307810107
2647,98,6,85,46.171875,4,7.0,166.04043386904425
2648,98,6,52,46.171875,4,8.0,306.6190618545494
2649,98,6,85,61.640625,4,9.0,296.83963111721806
2650,98,6,85,46.171875,6,10.0,294.333509165238
2651,98,6,85,46.171875,4,11.0,175.07083174528717
2652,79,9,97,20.390625,12,12.0,153.40976250076318
2653,73,9,97,20.390625,12,13.0,154.22899659607796
2654,79,3,97,20.390625,12,14.0,155.70078526942865
2655,79,9,40,20.390625,12,15.0,163.73020096412696
2656,79,9,97,87.421875,12,16.0,46.55312926496393
2657,79,9,97,20.390625,10,17.0,17.46563110408334
2658,79,3,40,87.421875,10,18.0,191.2495036024281
2659,73,9,40,87.421875,10,19.0,16.025587168226085
2660,73,3,97,87.421875,10,20.0,170.01941721993887
2661,73,3,40,20.390625,10,21.0,56.50277792201049
2662,73,3,40,87.421875,12,22.0,186.0181511769256
2663,73,3,40,87.421875,10,23.0,182.78270540421792
2664,92,4,29,82.265625,9,24.0,68.55464529271102
2665,60,4,29,82.265625,9,25.0,57.29704092339979
2666,92,8,29,82.265625,9,26.0,127.94522484584148
2667,92,4,18,82.265625,9,27.0,35.07925724637681
2668,92,4,29,66.796875,9,28.0,25.948233861144946
2669,92,4,29,82.265625,13,29.0,120.6752104389363
2670,92,8,18,66.796875,13,30.0,26.932711895796036
2671,60,4,18,66.796875,13,31.0,32.80430414208855
2672,60,8,29,66.796875,13,32.0,31.674677098857426
2673,60,8,18,82.265625,13,33.0,31.072302000376247
2674,60,8,18,66.796875,9,34.0,31.324406265790802
2675,60,8,18,66.796875,13,35.0,28.463583609663665
2676,67,8,74,41.015625,3,36.0,185.72229399397116
2677,85,8,74,41.015625,3,37.0,90.00966753124263
2678,67,4,74,41.015625,3,38.0,189.47828457205162
2679,67,8,63,41.015625,3,39.0,194.10564834418045
2680,67,8,74,25.546875,3,40.0,191.38605947466672
2681,67,8,74,41.015625,7,41.0,167.91470537708298
2682,67,4,63,25.546875,7,42.0,196.7666728688764
2683,85,8,63,25.546875,7,43.0,199.01125063318136
2684,85,4,74,25.546875,7,44.0,156.85545049451147
2685,85,4,63,41.015625,7,45.0,95.61649349755729
2686,85,4,63,25.546875,3,46.0,208.43129180255374
2687,85,4,63,25.546875,7,47.0,215.1814316287452
2688,73,3,85,30.703125,4,48.0,90.97968815550273
2689,92,3,85,30.703125,4,49.0,268.6947722605705
2690,73,9,85,30.703125,4,50.0,97.36195883605394
2691,73,3,29,30.703125,4,51.0,92.18758310320139
2692,73,3,85,56.484375,4,52.0,271.5154386659409
2693,73,3,85,30.703125,9,53.0,61.64886923992518
2694,73,9,29,56.484375,9,54.0,102.96533808087781
2695,92,3,29,56.484375,9,55.0,213.30357530316545
2696,92,9,85,56.484375,9,56.0,215.82721930694265
2697,92,9,29,30.703125,9,57.0,242.95687388240245
2698,92,9,29,56.484375,4,58.0,55.96592065106816
2699,92,9,29,56.484375,9,59.0,228.10641635461997
2700,98,7,40,71.953125,10,60.0,133.1461545708633
2701,67,7,40,71.953125,10,61.0,262.84038238702203
2702,98,5,40,71.953125,10,62.0,255.6128886349569
2703,98,7,74,71.953125,10,63.0,28.975981844543906
2704,98,7,40,15.234375,10,64.0,99.1991986668085
2705,98,7,40,71.953125,3,65.0,98.10814883921202
2706,98,5,74,15.234375,3,66.0,264.02600683250733
2707,67,7,74,15.234375,3,67.0,131.04020668990398
2708,67,5,40,15.234375,3,68.0,142.00643004933949
2709,67,5,74,71.953125,3,69.0,28.804323587710606
2710,67,5,74,15.234375,10,70.0,130.49523079282318
2711,67,5,74,15.234375,3,71.0,274.8083244828807
2712,85,5,63,10.078125,13,72.0,171.32630742751223
2713,54,5,63,10.078125,13,73.0,13.261742527482511
2714,85,7,63,10.078125,13,74.0,172.24455424503242
2715,85,5,97,10.078125,13,75.0,12.737380077109298
2716,85,5,63,35.859375,13,76.0,14.198331788693235
2717,85,5,63,10.078125,6,77.0,50.10508726327516
2718,85,7,97,35.859375,6,78.0,43.730106959566406
2719,54,5,97,35.859375,6,79.0,50.31974248927039
2720,54,7,63,35.859375,6,80.0,141.5050024507684
2721,54,7,97,10.078125,6,81.0,44.459764749813296
2722,54,7,97,35.859375,13,82.0,142.77324302929017
2723,54,7,97,35.859375,6,83.0,13.806433139257422
2724,60,8,18,51.328125,7,84.0,273.1185218454475
2725,79,8,18,51.328125,7,85.0,164.60306867442392
2726,60,4,18,51.328125,7,86.0,158.50015092061577
2727,60,8,52,51.328125,7,87.0,164.6334934212396
2728,60,8,18,77.109375,7,88.0,191.50240598357655
2729,60,8,18,51.328125,12,89.0,172.66938324067877
2730,60,4,52,77.109375,12,90.0,153.0171713846829
2731,79,8,52,77.109375,12,91.0,159.94859825990886
2732,79,4,18,77.109375,12,92.0,168.15181470731918
2733,79,4,52,51.328125,12,93.0,190.55357648451778
2734,79,4,52,77.109375,7,94.0,155.82777517693387
2735,79,4,52,77.109375,12,95.0,260.18262351754936
2736,57,4,57,77.109375,13,96.0,58.78038949467521
2737,82,4,57,77.109375,13,97.0,227.08590008569846
2738,57,9,57,77.109375,13,98.0,60.43433247056859
2739,57,4,24,77.109375,13,99.0,29.350524586019468
2740,57,4,57,51.328125,13,100.0,57.170598835016555
2741,57,4,57,77.109375,8,101.0,53.78160495345881
2742,57,9,24,51.328125,8,102.0,26.9518477043673
2743,82,4,24,51.328125,8,103.0,56.628880684678634
2744,82,9,57,51.328125,8,104.0,231.8670065108767
2745,82,9,24,77.109375,8,105.0,49.510151491488365
2746,82,9,24,51.328125,13,106.0,58.807034622873104
2747,82,9,24,51.328125,8,107.0,48.47261156443993
2748,82,7,12,35.859375,7,108.0,80.16851355280586
2749,57,7,12,35.859375,7,109.0,204.6933132777246
2750,82,6,12,35.859375,7,110.0,226.5744338198289
2751,82,7,69,35.859375,7,111.0,198.6185938065918
2752,82,7,12,10.078125,7,112.0,220.18370315581853
2753,82,7,12,35.859375,14,113.0,98.57262879410818
2754,82,6,69,10.078125,14,114.0,194.48421407632242
2755,57,7,69,10.078125,14,115.0,83.1361603499494
2756,57,6,12,10.078125,14,116.0,111.03819696884962
2757,57,6,69,35.859375,14,117.0,227.54788129111213
2758,57,6,69,10.078125,7,118.0,125.75028884159319
2759,57,6,69,10.078125,14,119.0,83.72317675935577
2760,54,6,52,61.640625,6,0.0,145.08111043669936
2761,98,6,52,61.640625,6,1.0,279.5053504412212
2762,54,6,52,61.640625,6,2.0,127.84456525040241
2763,54,6,85,61.640625,6,3.0,266.6827456696003
2764,54,6,52,46.171875,6,4.0,134.03119616047255
2765,54,6,52,61.640625,4,5.0,148.16512668619814
2766,54,6,85,46.171875,4,6.0,243.89737658377584
2767,98,6,85,46.171875,4,7.0,184.6373831775701
2768,98,6,52,46.171875,4,8.0,288.5310337624357
2769,98,6,85,61.640625,4,9.0,305.2538948393379
2770,98,6,85,46.171875,6,10.0,282.9300602840503
2771,98,6,85,46.171875,4,11.0,180.24782949475463
2772,79,9,97,20.390625,12,12.0,159.65735985308308
2773,73,9,97,20.390625,12,13.0,150.4206933396652
2774,79,3,97,20.390625,12,14.0,151.4862764148652
2775,79,9,40,20.390625,12,15.0,150.82183648253624
2776,79,9,97,87.421875,12,16.0,49.02246316915447
2777,79,9,97,20.390625,10,17.0,13.287627258552693
2778,79,3,40,87.421875,10,18.0,193.96591433848997
2779,73,9,40,87.421875,10,19.0,14.053015477673013
2780,73,3,97,87.421875,10,20.0,184.50182111379877
2781,73,3,40,20.390625,10,21.0,46.850672362736056
2782,73,3,40,87.421875,12,22.0,188.45582794986473
2783,73,3,40,87.421875,10,23.0,192.33372908186342
2784,92,4,29,82.265625,9,24.0,59.054026803344115
2785,60,4,29,82.265625,9,25.0,69.77187571921749
2786,92,8,29,82.265625,9,26.0,118.53741052068791
2787,92,4,18,82.265625,9,27.0,29.374577592929555
2788,92,4,29,66.796875,9,28.0,30.011169392162913
2789,92,4,29,82.265625,13,29.0,137.38360394778732
2790,92,8,18,66.796875,13,30.0,32.079449565104504
2791,60,4,18,66.796875,13,31.0,36.76424387646432
2792,60,8,29,66.796875,13,32.0,33.89677252441627
2793,60,8,18,82.265625,13,33.0,31.15982900529573
2794,60,8,18,66.796875,9,34.0,27.96297232402376
2795,60,8,18,66.796875,13,35.0,28.41320754716981
2796,67,8,74,41.015625,3,36.0,200.83423035522065
2797,85,8,74,41.015625,3,37.0,101.83095169012041
2798,67,4,74,41.015625,3,38.0,181.92546599624157
2799,67,8,63,41.015625,3,39.0,188.84862779848316
2800,67,8,74,25.546875,3,40.0,186.320003082139
2801,67,8,74,41.015625,7,41.0,157.18742089913607
2802,67,4,63,25.546875,7,42.0,183.29108206318764
2803,85,8,63,25.546875,7,43.0,200.29255593220338
2804,85,4,74,25.546875,7,44.0,161.78202072826028
2805,85,4,63,41.015625,7,45.0,96.05869572597345
2806,85,4,63,25.546875,3,46.0,197.10271302410692
2807,85,4,63,25.546875,7,47.0,216.69801616458486
2808,73,3,85,30.703125,4,48.0,100.39100969683861
2809,92,3,85,30.703125,4,49.0,286.5159225685102
2810,73,9,85,30.703125,4,50.0,94.13880463871543
2811,73,3,29,30.703125,4,51.0,86.32666060054595
2812,73,3,85,56.484375,4,52.0,260.5989690972307
2813,73,3,85,30.703125,9,53.0,61.024752475247524
2814,73,9,29,56.484375,9,54.0,95.72748091603053
2815,92,3,29,56.484375,9,55.0,224.42028624766647
2816,92,9,85,56.484375,9,56.0,225.59964810858364
2817,92,9,29,30.703125,9,57.0,230.20794836096695
2818,92,9,29,56.484375,4,58.0,58.22416124950919
2819,92,9,29,56.484375,9,59.0,236.43367400146002
2820,98,7,40,71.953125,10,60.0,127.39117940296757
2821,67,7,40,71.953125,10,61.0,265.0770292856624
2822,98,5,40,71.953125,10,62.0,281.7804492491267
2823,98,7,74,71.953125,10,63.0,27.4844968268359
2824,98,7,40,15.234375,10,64.0,86.48219499916094
2825,98,7,40,71.953125,3,65.0,94.01319298245615
2826,98,5,74,15.234375,3,66.0,278.4139530169028
2827,67,7,74,15.234375,3,67.0,130.8149744718579
2828,67,5,40,15.234375,3,68.0,125.98701025348048
2829,67,5,74,71.953125,3,69.0,29.380431345265954
2830,67,5,74,15.234375,10,70.0,125.11873158582146
2831,67,5,74,15.234375,3,71.0,275.20499936876655
2832,85,5,63,10.078125,13,72.0,187.18279775219597
2833,54,5,63,10.078125,13,73.0,12.68147422772189
2834,85,7,63,10.078125,13,74.0,172.3968182301073
2835,85,5,97,10.078125,13,75.0,13.774589796467318
2836,85,5,63,35.859375,13,76.0,13.867463526103005
2837,85,5,63,10.078125,6,77.0,41.96258677724456
2838,85,7,97,35.859375,6,78.0,46.62237998647735
2839,54,5,97,35.859375,6,79.0,45.319537401574806
2840,54,7,63,35.859375,6,80.0,135.75178324734276
2841,54,7,97,10.078125,6,81.0,39.843502472276896
2842,54,7,97,35.859375,13,82.0,126.99399031924729
2843,54,7,97,35.859375,6,83.0,15.848740265689418
2844,60,8,18,51.328125,7,84.0,265.384533846078
2845,79,8,18,51.328125,7,85.0,168.78397557074305
2846,60,4,18,51.328125,7,86.0,163.66772779313618
2847,60,8,52,51.328125,7,87.0,151.2759153783564
2848,60,8,18,77.109375,7,88.0,206.79697838553153
2849,60,8,18,51.328125,12,89.0,167.09268461805155
2850,60,4,52,77.109375,12,90.0,151.08560677328316
2851,79,8,52,77.109375,12,91.0,172.94776249854328
2852,79,4,18,77.109375,12,92.0,161.01891095166584
2853,79,4,52,51.328125,12,93.0,189.05433447455766
2854,79,4,52,77.109375,7,94.0,164.83934297125498
2855,79,4,52,77.109375,12,95.0,274.8275381437141
2856,57,4,57,77.109375,13,96.0,57.54372235454236
2857,82,4,57,77.109375,13,97.0,218.4106051645969
2858,57,9,57,77.109375,13,98.0,55.91580142764439
2859,57,4,24,77.109375,13,99.0,27.0344680591925
2860,57,4,57,51.328125,13,100.0,58.80418005089483
2861,57,4,57,77.109375,8,101.0,59.324877005347595
2862,57,9,24,51.328125,8,102.0,26.194082552051626
2863,82,4,24,51.328125,8,103.0,65.02583540277959
2864,82,9,57,51.328125,8,104.0,223.62872440632592
2865,82,9,24,77.109375,8,105.0,58.99819657348963
2866,82,9,24,51.328125,13,106.0,62.053460350602464
2867,82,9,24,51.328125,8,107.0,57.22313408459905
2868,82,7,12,35.859375,7,108.0,79.99750230051268
2869,57,7,12,35.859375,7,109.0,193.28636483981995
2870,82,6,12,35.859375,7,110.0,223.03722034745655
2871,82,7,69,35.859375,7,111.0,225.3078424107694
2872,82,7,12,10.078125,7,112.0,227.37666948016485
2873,82,7,12,35.859375,14,113.0,86.58752624094264
2874,82,6,69,10.078125,14,114.0,207.42995758365447
2875,57,7,69,10.078125,14,115.0,100.57281517837521
2876,57,6,12,10.078125,14,116.0,114.68487036615875
2877,57,6,69,35.859375,14,117.0,219.99635474006115
2878,57,6,69,10.078125,7,118.0,124.68678117998506
2879,57,6,69,10.078125,14,119.0,87.31577726218097
2880,54,6,52,61.640625,6,0.0,137.3873023808036
2881,98,6,52,61.640625,6,1.0,264.95685099958604
2882,54,6,52,61.640625,6,2.0,133.86945988756716
2883,54,6,85,61.640625,6,3.0,236.69754487311738
2884,54,6,52,46.171875,6,4.0,135.0295072753388
2885,54,6,52,61.640625,4,5.0,132.67491034994435
2886,54,6,85,46.171875,4,6.0,238.22846762683275
2887,98,6,85,46.171875,4,7.0,171.90054843534622
2888,98,6,52,46.171875,4,8.0,290.85699495276305
2889,98,6,85,61.640625,4,9.0,287.1670590670358
2890,98,6,85,46.171875,6,10.0,313.29734570916787
2891,98,6,85,46.171875,4,11.0,178.19653842757484
2892,79,9,97,20.390625,12,12.0,143.5345823438004
2893,73,9,97,20.390625,12,13.0,165.59164250598764
2894,79,3,97,20.390625,12,14.0,138.54138836558772
2895,79,9,40,20.390625,12,15.0,159.07619164845985
2896,79,9,97,87.421875,12,16.0,42.87562399924649
2897,79,9,97,20.390625,10,17.0,14.861203263695867
2898,79,3,40,87.421875,10,18.0,180.91150155426408
2899,73,9,40,87.421875,10,19.0,20.02102217936355
2900,73,3,97,87.421875,10,20.0,204.15044583017658
2901,73,3,40,20.390625,10,21.0,53.21162827307551
2902,73,3,40,87.421875,12,22.0,169.78488222256584
2903,73,3,40,87.421875,10,23.0,175.90459212395785
2904,92,4,29,82.265625,9,24.0,66.14043434209947
2905,60,4,29,82.265625,9,25.0,55.5846002942619
2906,92,8,29,82.265625,9,26.0,150.72625421376165
2907,92,4,18,82.265625,9,27.0,26.093840790238232
2908,92,4,29,66.796875,9,28.0,32.564232872306206
2909,92,4,29,82.265625,13,29.0,134.0561746158085
2910,92,8,18,66.796875,13,30.0,33.76794930423989
2911,60,4,18,66.796875,13,31.0,30.757229692392706
2912,60,8,29,66.796875,13,32.0,32.647168238086074
2913,60,8,18,82.265625,13,33.0,30.878076202373517
2914,60,8,18,66.796875,9,34.0,37.46280259120355
2915,60,8,18,66.796875,13,35.0,31.254582877725607
2916,67,8,74,41.015625,3,36.0,194.06889314479105
2917,85,8,74,41.015625,3,37.0,86.35231545784072
2918,67,4,74,41.015625,3,38.0,205.6592988222405
2919,67,8,63,41.015625,3,39.0,190.57977780095973
2920,67,8,74,25.546875,3,40.0,193.87261113147287
2921,67,8,74,41.015625,7,41.0,180.99335518474373
2922,67,4,63,25.546875,7,42.0,187.16467305655308
2923,85,8,63,25.546875,7,43.0,181.4996812769321
2924,85,4,74,25.546875,7,44.0,172.3085671182802
2925,85,4,63,41.015625,7,45.0,93.41530278232406
2926,85,4,63,25.546875,3,46.0,215.7268226054294
2927,85,4,63,25.546875,7,47.0,198.22231204527083
2928,73,3,85,30.703125,4,48.0,94.62519674023294
2929,92,3,85,30.703125,4,49.0,302.7823524662953
2930,73,9,85,30.703125,4,50.0,92.44808284354883
2931,73,3,29,30.703125,4,51.0,95.66569145140573
2932,73,3,85,56.484375,4,52.0,304.34691937980284
2933,73,3,85,30.703125,9,53.0,65.01961382556772
2934,73,9,29,56.484375,9,54.0,98.75787494123178
2935,92,3,29,56.484375,9,55.0,222.82938975743912
2936,92,9,85,56.484375,9,56.0,232.12198058351905
2937,92,9,29,30.703125,9,57.0,248.5359410854368
2938,92,9,29,56.484375,4,58.0,56.09600276266943
2939,92,9,29,56.484375,9,59.0,242.2128020347605
2940,98,7,40,71.953125,10,60.0,139.5902768875785
2941,67,7,40,71.953125,10,61.0,251.44903846153846
2942,98,5,40,71.953125,10,62.0,266.62903422238463
2943,98,7,74,71.953125,10,63.0,24.858009065756168
2944,98,7,40,15.234375,10,64.0,83.62256992243897
2945,98,7,40,71.953125,3,65.0,106.39954505429998
2946,98,5,74,15.234375,3,66.0,266.98299494246135
2947,67,7,74,15.234375,3,67.0,122.53668010475826
2948,67,5,40,15.234375,3,68.0,116.73307665785542
2949,67,5,74,71.953125,3,69.0,29.326359832635983
2950,67,5,74,15.234375,10,70.0,125.36079460717056
2951,67,5,74,15.234375,3,71.0,269.85908495439605
2952,85,5,63,10.078125,13,72.0,182.23220749530523
2953,54,5,63,10.078125,13,73.0,14.998277112803772
2954,85,7,63,10.078125,13,74.0,186.29410127216548
2955,85,5,97,10.078125,13,75.0,12.772521482029012
2956,85,5,63,35.859375,13,76.0,16.220221994216956
2957,85,5,63,10.078125,6,77.0,49.95035354295171
2958,85,7,97,35.859375,6,78.0,42.29341373346422
2959,54,5,97,35.859375,6,79.0,42.35659248624073
2960,54,7,63,35.859375,6,80.0,144.7999305615832
2961,54,7,97,10.078125,6,81.0,51.94905326937642
2962,54,7,97,35.859375,13,82.0,138.81731016915194
2963,54,7,97,35.859375,6,83.0,15.131965081723626
2964,60,8,18,51.328125,7,84.0,244.70121296571259
2965,79,8,18,51.328125,7,85.0,154.96740279094973
2966,60,4,18,51.328125,7,86.0,153.09501897150238
2967,60,8,52,51.328125,7,87.0,156.9078961659607
2968,60,8,18,77.109375,7,88.0,184.22385629230064
2969,60,8,18,51.328125,12,89.0,161.41463617003623
2970,60,4,52,77.109375,12,90.0,156.72204099385635
2971,79,8,52,77.109375,12,91.0,145.89519046605662
2972,79,4,18,77.109375,12,92.0,155.21291179020372
2973,79,4,52,51.328125,12,93.0,194.10352075669994
2974,79,4,52,77.109375,7,94.0,157.8150362268933
2975,79,4,52,77.109375,12,95.0,257.1714676324563
2976,57,4,57,77.109375,13,96.0,55.42267870454734
2977,82,4,57,77.109375,13,97.0,227.63879438522216
2978,57,9,57,77.109375,13,98.0,57.737369412570644
2979,57,4,24,77.109375,13,99.0,28.752661164932423
2980,57,4,57,51.328125,13,100.0,57.04844160720992
2981,57,4,57,77.109375,8,101.0,59.25135863751123
2982,57,9,24,51.328125,8,102.0,29.73774617756245
2983,82,4,24,51.328125,8,103.0,61.42784330244314
2984,82,9,57,51.328125,8,104.0,239.58210972218612
2985,82,9,24,77.109375,8,105.0,57.23681355366383
2986,82,9,24,51.328125,13,106.0,54.16098392596201
2987,82,9,24,51.328125,8,107.0,63.40429852766966
2988,82,7,12,35.859375,7,108.0,87.12484925633123
2989,57,7,12,35.859375,7,109.0,203.1002131045831
2990,82,6,12,35.859375,7,110.0,223.7203385684231
2991,82,7,69,35.859375,7,111.0,219.63979366249077
2992,82,7,12,10.078125,7,112.0,200.30773692147082
2993,82,7,12,35.859375,14,113.0,81.03277230657751
2994,82,6,69,10.078125,14,114.0,187.99335693033754
2995,57,7,69,10.078125,14,115.0,82.32780762678549
2996,57,6,12,10.078125,14,116.0,125.66696375519905
2997,57,6,69,35.859375,14,117.0,225.95753968253968
2998,57,6,69,10.078125,7,118.0,120.54633046330463
2999,57,6,69,10.078125,14,119.0,92.89732480572175
3000,54,6,52,61.640625,6,0.0,133.21286441462286
3001,98,6,52,61.640625,6,1.0,274.62966170902524
3002,54,6,52,61.640625,6,2.0,141.1429477825011
3003,54,6,85,61.640625,6,3.0,246.6116517833271
3004,54,6,52,46.171875,6,4.0,137.78384911421392
3005,54,6,52,61.640625,4,5.0,137.14484415502307
3006,54,6,85,46.171875,4,6.0,234.50023169601482
3007,98,6,85,46.171875,4,7.0,204.3326693877551
3008,98,6,52,46.171875,4,8.0,279.1171813344874
3009,98,6,85,61.640625,4,9.0,282.27777777777777
3010,98,6,85,46.171875,6,10.0,275.1214291041993
3011,98,6,85,46.171875,4,11.0,173.95480259281084
3012,79,9,97,20.390625,12,12.0,144.92634086097388
3013,73,9,97,20.390625,12,13.0,151.76905332534452
3014,79,3,97,20.390625,12,14.0,137.8905806158391
3015,79,9,40,20.390625,12,15.0,149.92400551162234
3016,79,9,97,87.421875,12,16.0,41.37315184229054
3017,79,9,97,20.390625,10,17.0,15.100220669363736
3018,79,3,40,87.421875,10,18.0,211.80510854140877
3019,73,9,40,87.421875,10,19.0,16.61299176578225
3020,73,3,97,87.421875,10,20.0,187.5270607826811
3021,73,3,40,20.390625,10,21.0,52.390709545686576
3022,73,3,40,87.421875,12,22.0,188.1547556270989
3023,73,3,40,87.421875,10,23.0,195.25778595696488
3024,92,4,29,82.265625,9,24.0,59.91011426153195
3025,60,4,29,82.265625,9,25.0,68.0723468392588
3026,92,8,29,82.265625,9,26.0,132.02810628167717
3027,92,4,18,82.265625,9,27.0,36.917108970578596
3028,92,4,29,66.796875,9,28.0,31.845586857392718
3029,92,4,29,82.265625,13,29.0,131.62727492593265
3030,92,8,18,66.796875,13,30.0,29.467412451361866
3031,60,4,18,66.796875,13,31.0,30.412096168294514
3032,60,8,29,66.796875,13,32.0,32.28896783607181
3033,60,8,18,82.265625,13,33.0,36.17117635770486
3034,60,8,18,66.796875,9,34.0,27.991805922962772
3035,60,8,18,66.796875,13,35.0,31.384399926931742
3036,67,8,74,41.015625,3,36.0,191.395327542905
3037,85,8,74,41.015625,3,37.0,89.57498558295735
3038,67,4,74,41.015625,3,38.0,188.26933694596391
3039,67,8,63,41.015625,3,39.0,196.3269205669686
3040,67,8,74,25.546875,3,40.0,193.89289479232554
3041,67,8,74,41.015625,7,41.0,181.71676265898728
3042,67,4,63,25.546875,7,42.0,207.76800571130454
3043,85,8,63,25.546875,7,43.0,196.03599936143038
3044,85,4,74,25.546875,7,44.0,175.44182720373612
3045,85,4,63,41.015625,7,45.0,84.34858633348361
3046,85,4,63,25.546875,3,46.0,195.87825831754756
3047,85,4,63,25.546875,7,47.0,183.26270237246717
3048,73,3,85,30.703125,4,48.0,82.63868565455971
3049,92,3,85,30.703125,4,49.0,279.00603616627353
3050,73,9,85,30.703125,4,50.0,91.22487390406553
3051,73,3,29,30.703125,4,51.0,103.91053514823793
3052,73,3,85,56.484375,4,52.0,263.8398090021087
3053,73,3,85,30.703125,9,53.0,62.955727701562296
3054,73,9,29,56.484375,9,54.0,92.17142158745679
3055,92,3,29,56.484375,9,55.0,210.976696221137
3056,92,9,85,56.484375,9,56.0,218.22608419147323
3057,92,9,29,30.703125,9,57.0,223.74150679456434
3058,92,9,29,56.484375,4,58.0,63.7538188761593
3059,92,9,29,56.484375,9,59.0,248.80926496184227
3060,98,7,40,71.953125,10,60.0,139.4845905581572
3061,67,7,40,71.953125,10,61.0,292.98409982362386
3062,98,5,40,71.953125,10,62.0,282.36591106790155
3063,98,7,74,71.953125,10,63.0,25.999383932971906
3064,98,7,40,15.234375,10,64.0,93.46986721144025
3065,98,7,40,71.953125,3,65.0,93.93407718654002
3066,98,5,74,15.234375,3,66.0,268.2292637465051
3067,67,7,74,15.234375,3,67.0,128.36781081742535
3068,67,5,40,15.234375,3,68.0,130.38628417749888
3069,67,5,74,71.953125,3,69.0,28.332425068119893
3070,67,5,74,15.234375,10,70.0,131.22428759853992
3071,67,5,74,15.234375,3,71.0,266.1861716437988
3072,85,5,63,10.078125,13,72.0,201.85282511472917
3073,54,5,63,10.078125,13,73.0,15.628318584070797
3074,85,7,63,10.078125,13,74.0,193.03049483782036
3075,85,5,97,10.078125,13,75.0,16.629193022810043
3076,85,5,63,35.859375,13,76.0,17.536980947728384
3077,85,5,63,10.078125,6,77.0,37.33178173103512
3078,85,7,97,35.859375,6,78.0,44.157365460247924
3079,54,5,97,35.859375,6,79.0,42.00004721212407
3080,54,7,63,35.859375,6,80.0,142.95610240823007
3081,54,7,97,10.078125,6,81.0,45.3366194392153
3082,54,7,97,35.859375,13,82.0,143.85824727230295
3083,54,7,97,35.859375,6,83.0,13.767770338438961
3084,60,8,18,51.328125,7,84.0,275.5935459662289
3085,79,8,18,51.328125,7,85.0,156.24742353038172
3086,60,4,18,51.328125,7,86.0,169.36530422666047
3087,60,8,52,51.328125,7,87.0,144.84632377784132
3088,60,8,18,77.109375,7,88.0,213.30738240115585
3089,60,8,18,51.328125,12,89.0,179.1667513524823
3090,60,4,52,77.109375,12,90.0,191.96352248764674
3091,79,8,52,77.109375,12,91.0,155.02892139242957
3092,79,4,18,77.109375,12,92.0,164.6051469766402
3093,79,4,52,51.328125,12,93.0,213.26138580745862
3094,79,4,52,77.109375,7,94.0,151.29142220773576
3095,79,4,52,77.109375,12,95.0,278.54176991150445
3096,57,4,57,77.109375,13,96.0,64.68234578098509
3097,82,4,57,77.109375,13,97.0,224.95886028492876
3098,57,9,57,77.109375,13,98.0,59.6526792014278
3099,57,4,24,77.109375,13,99.0,27.408481311312553
3100,57,4,57,51.328125,13,100.0,57.563125157602755
3101,57,4,57,77.109375,8,101.0,59.495630461922595
3102,57,9,24,51.328125,8,102.0,25.143840995589922
3103,82,4,24,51.328125,8,103.0,58.53373973414614
3104,82,9,57,51.328125,8,104.0,221.78722145533425
3105,82,9,24,77.109375,8,105.0,64.14123284687432
3106,82,9,24,51.328125,13,106.0,57.42204584793347
3107,82,9,24,51.328125,8,107.0,52.335462742085475
3108,82,7,12,35.859375,7,108.0,93.40114088524244
3109,57,7,12,35.859375,7,109.0,212.44855841342147
3110,82,6,12,35.859375,7,110.0,219.89344541081581
3111,82,7,69,35.859375,7,111.0,211.13930644087148
3112,82,7,12,10.078125,7,112.0,220.42727493917275
3113,82,7,12,35.859375,14,113.0,80.24630574296528
3114,82,6,69,10.078125,14,114.0,209.36470882835758
3115,57,7,69,10.078125,14,115.0,90.8088456798576
3116,57,6,12,10.078125,14,116.0,133.08210383356996
3117,57,6,69,35.859375,14,117.0,224.5970130952965
3118,57,6,69,10.078125,7,118.0,119.2102883316695
3119,57,6,69,10.078125,14,119.0,91.29671769411115
3120,54,6,52,61.640625,6,0.0,145.70749108204518
3121,98,6,52,61.640625,6,1.0,279.16777169939746
3122,54,6,52,61.640625,6,2.0,136.29525146796018
3123,54,6,85,61.640625,6,3.0,249.2370021160903
