,num_buildings,Run,Avg_raster_value,num_destinations,trace_strength,agent_vision_angle,agent_vision_samples
82,,22,97.45375959992856,,,,7.0
113,,23,93.59390166701836,,,,9.0
23,,23,94.960065199674,,,,3.0
53,,23,116.24622685545356,,,,5.0
143,,23,92.92979363268692,,,,11.0
203,,23,91.0488607244269,,,,15.0
173,,23,104.57913427033493,,,,13.0
83,,23,92.92384377113967,,,,7.0
114,,24,99.10854002458602,,,,9.0
24,,24,92.17920651911191,,,,3.0
174,,24,92.79906787679154,,,,13.0
54,,24,100.19790083242852,,,,5.0
204,,24,95.43061116031886,,,,15.0
144,,24,99.07842571902256,,,,11.0
84,,24,102.72252999229556,,,,7.0
85,,25,103.92408985282727,,,,7.0
55,,25,98.52965552032286,,,,5.0
115,,25,99.17430553007229,,,,9.0
205,,25,101.33451815313191,,,,15.0
25,,25,104.0180923433203,,,,3.0
145,,25,105.39866262745677,,,,11.0
175,,25,107.99876506249532,,,,13.0
206,,26,99.15059087130932,,,,15.0
26,,26,100.97267937057889,,,,3.0
177,,26,90.06581409856518,,,,13.0
146,,26,115.07155847236498,,,,11.0
116,,26,103.79397735134545,,,,9.0
56,,26,106.30143701818726,,,,5.0
86,,26,99.6752966176731,,,,7.0
27,,27,103.45373425314936,,,,3.0
147,,27,104.24970527556735,,,,11.0
117,,27,91.83225493927546,,,,9.0
57,,27,94.97534275321769,,,,5.0
207,,27,94.20187710911136,,,,15.0
87,,27,84.7038639667354,,,,7.0
176,,27,92.51583662898541,,,,13.0
88,,28,100.29693651134492,,,,7.0
178,,28,87.09860031104199,,,,13.0
148,,28,92.88716277134337,,,,11.0
58,,28,108.06056260341974,,,,5.0
118,,28,104.30220144308643,,,,9.0
208,,28,108.09011747926284,,,,15.0
28,,28,91.82718155860437,,,,3.0
179,,29,83.90516989582319,,,,13.0
29,,29,105.46163540662762,,,,3.0
89,,29,86.43637882077836,,,,7.0
149,,29,97.76486791919763,,,,11.0
59,,29,96.29405026133028,,,,5.0
119,,29,106.87236887343852,,,,9.0
209,,29,87.3581058421088,,,,15.0
